ts,tenant,latency_ms,status,phase
1784411798.699,default-org,54.804,200,measure
1784411798.753,default-org,63.722,200,measure
1784411798.817,default-org,61.783,200,measure
1784411798.879,default-org,57.607,200,measure
1784411798.936,default-org,56.048,200,measure
1784411798.993,default-org,66.316,200,measure
1784411799.059,default-org,60.32,200,measure
1784411799.119,default-org,54.702,200,measure
1784411799.174,default-org,58.184,200,measure
1784411799.232,default-org,54.578,200,measure
1784411799.287,default-org,58.238,200,measure
1784411799.345,default-org,57.99,200,measure
1784411799.403,default-org,55.573,200,measure
1784411799.459,default-org,54.285,200,measure
1784411799.513,default-org,53.948,200,measure
1784411799.567,default-org,55.802,200,measure
1784411799.623,default-org,55.799,200,measure
1784411799.679,default-org,52.019,200,measure
1784411799.731,default-org,55.89,200,measure
1784411799.786,default-org,57.556,200,measure
1784411799.844,default-org,58.535,200,measure
1784411799.903,default-org,60.956,200,measure
1784411799.964,default-org,61.488,200,measure
1784411800.025,default-org,51.813,200,measure
1784411800.077,default-org,54.141,200,measure
1784411800.131,default-org,56.645,200,measure
1784411800.188,default-org,52.385,200,measure
1784411800.24,default-org,55.327,200,measure
1784411800.295,default-org,65.69,200,measure
1784411800.361,default-org,68.859,200,measure
1784411800.43,default-org,59.513,200,measure
1784411800.49,default-org,59.058,200,measure
1784411800.549,default-org,55.869,200,measure
1784411800.605,default-org,66.766,200,measure
1784411800.671,default-org,62.663,200,measure
1784411800.734,default-org,54.827,200,measure
1784411800.789,default-org,55.775,200,measure
1784411800.845,default-org,57.471,200,measure
1784411800.902,default-org,58.44,200,measure
1784411800.961,default-org,56.26,200,measure
1784411801.017,default-org,147.745,200,measure
1784411801.165,default-org,55.74,200,measure
1784411801.22,default-org,63.53,200,measure
1784411801.284,default-org,52.296,200,measure
1784411801.336,default-org,54.836,200,measure
1784411801.391,default-org,58.718,200,measure
1784411801.45,default-org,55.126,200,measure
1784411801.505,default-org,50.232,200,measure
1784411801.555,default-org,57.802,200,measure
1784411801.613,default-org,52.237,200,measure
1784411801.665,default-org,59.227,200,measure
1784411801.725,default-org,54.568,200,measure
1784411801.779,default-org,64.702,200,measure
1784411801.844,default-org,55.376,200,measure
1784411801.899,default-org,53.696,200,measure
1784411801.953,default-org,63.48,200,measure
1784411802.016,default-org,179.21,200,measure
1784411802.196,default-org,222.405,200,measure
1784411802.418,default-org,172.399,200,measure
1784411802.591,default-org,97.219,200,measure
1784411802.688,default-org,56.246,200,measure
1784411802.744,default-org,56.738,200,measure
1784411802.801,default-org,53.232,200,measure
1784411802.854,default-org,122.53,200,measure
1784411802.977,default-org,152.556,200,measure
1784411803.129,default-org,143.181,200,measure
1784411803.272,default-org,154.223,200,measure
1784411803.427,default-org,97.235,200,measure
1784411803.524,default-org,58.455,200,measure
1784411803.582,default-org,55.261,200,measure
1784411803.638,default-org,62.53,200,measure
1784411803.7,default-org,52.688,200,measure
1784411803.753,default-org,57.991,200,measure
1784411803.811,default-org,56.125,200,measure
1784411803.867,default-org,58.605,200,measure
1784411803.926,default-org,56.038,200,measure
1784411803.982,default-org,157.567,200,measure
1784411804.139,default-org,157.238,200,measure
1784411804.297,default-org,286.892,200,measure
1784411804.583,default-org,118.551,200,measure
1784411804.702,default-org,55.232,200,measure
1784411804.757,default-org,61.251,200,measure
1784411804.819,default-org,54.544,200,measure
1784411804.873,default-org,56.951,200,measure
1784411804.93,default-org,57.726,200,measure
1784411804.988,default-org,166.623,200,measure
1784411805.154,default-org,155.776,200,measure
1784411805.31,default-org,163.699,200,measure
1784411805.474,default-org,101.026,200,measure
1784411805.575,default-org,58.875,200,measure
1784411805.634,default-org,86.71,200,measure
1784411805.721,default-org,68.231,200,measure
1784411805.789,default-org,60.633,200,measure
1784411805.85,default-org,54.098,200,measure
1784411805.904,default-org,60.221,200,measure
1784411805.964,default-org,57.607,200,measure
1784411806.022,default-org,159.121,200,measure
1784411806.181,default-org,157.846,200,measure
1784411806.339,default-org,146.904,200,measure
1784411806.485,default-org,132.534,200,measure
1784411806.618,default-org,55.997,200,measure
1784411806.674,default-org,80.809,200,measure
1784411806.755,default-org,59.873,200,measure
1784411806.815,default-org,54.004,200,measure
1784411806.869,default-org,57.798,200,measure
1784411806.927,default-org,54.714,200,measure
1784411806.981,default-org,175.137,200,measure
1784411807.157,default-org,147.401,200,measure
1784411807.304,default-org,153.181,200,measure
1784411807.457,default-org,52.185,200,measure
1784411807.509,default-org,54.157,200,measure
1784411807.564,default-org,52.666,200,measure
1784411807.616,default-org,65.405,200,measure
1784411807.682,default-org,54.9,200,measure
1784411807.737,default-org,55.159,200,measure
1784411807.792,default-org,58.719,200,measure
1784411807.85,default-org,70.278,200,measure
1784411807.921,default-org,51.415,200,measure
1784411807.972,default-org,52.871,200,measure
1784411808.025,default-org,152.233,200,measure
1784411808.177,default-org,150.854,200,measure
1784411808.328,default-org,156.136,200,measure
1784411808.484,default-org,72.955,200,measure
1784411808.557,default-org,54.146,200,measure
1784411808.612,default-org,61.524,200,measure
1784411808.673,default-org,61.869,200,measure
1784411808.735,default-org,58.734,200,measure
1784411808.794,default-org,52.405,200,measure
1784411808.846,default-org,53.156,200,measure
1784411808.899,default-org,53.334,200,measure
1784411808.953,default-org,57.537,200,measure
1784411809.01,default-org,158.689,200,measure
1784411809.169,default-org,155.981,200,measure
1784411809.325,default-org,162.74,200,measure
1784411809.488,default-org,113.277,200,measure
1784411809.601,default-org,55.667,200,measure
1784411809.657,default-org,57.46,200,measure
1784411809.714,default-org,56.591,200,measure
1784411809.771,default-org,62.285,200,measure
1784411809.833,default-org,61.546,200,measure
1784411809.895,default-org,55.76,200,measure
1784411809.95,default-org,55.329,200,measure
1784411810.006,default-org,158.536,200,measure
1784411810.164,default-org,168.73,200,measure
1784411810.333,default-org,158.766,200,measure
1784411810.492,default-org,90.18,200,measure
1784411810.582,default-org,59.501,200,measure
1784411810.642,default-org,66.478,200,measure
1784411810.708,default-org,63.093,200,measure
1784411810.771,default-org,86.756,200,measure
1784411810.858,default-org,74.294,200,measure
1784411810.932,default-org,54.765,200,measure
1784411810.987,default-org,181.27,200,measure
1784411811.168,default-org,289.289,200,measure
1784411811.458,default-org,154.1,200,measure
1784411811.612,default-org,71.359,200,measure
1784411811.683,default-org,62.759,200,measure
1784411811.746,default-org,54.518,200,measure
1784411811.8,default-org,55.375,200,measure
1784411811.856,default-org,53.439,200,measure
1784411811.909,default-org,60.583,200,measure
1784411811.97,default-org,68.719,200,measure
1784411812.039,default-org,160.085,200,measure
1784411812.199,default-org,161.517,200,measure
1784411812.36,default-org,253.707,200,measure
1784411812.614,default-org,56.617,200,measure
1784411812.671,default-org,60.309,200,measure
1784411812.731,default-org,54.278,200,measure
1784411812.785,default-org,55.044,200,measure
1784411812.84,default-org,78.339,200,measure
1784411812.919,default-org,63.392,200,measure
1784411812.982,default-org,152.654,200,measure
1784411813.135,default-org,179.224,200,measure
1784411813.314,default-org,153.671,200,measure
1784411813.468,default-org,55.751,200,measure
1784411813.524,default-org,52.358,200,measure
1784411813.576,default-org,58.137,200,measure
1784411813.634,default-org,52.332,200,measure
1784411813.686,default-org,56.359,200,measure
1784411813.743,default-org,53.195,200,measure
1784411813.796,default-org,55.524,200,measure
1784411813.852,default-org,113.041,200,measure
1784411813.965,default-org,59.106,200,measure
1784411814.024,default-org,150.728,200,measure
1784411814.174,default-org,160.609,200,measure
1784411814.335,default-org,164.97,200,measure
1784411814.5,default-org,86.332,200,measure
1784411814.586,default-org,54.544,200,measure
1784411814.641,default-org,57.021,200,measure
1784411814.698,default-org,55.306,200,measure
1784411814.753,default-org,64.993,200,measure
1784411814.818,default-org,57.892,200,measure
1784411814.876,default-org,55.864,200,measure
1784411814.932,default-org,59.064,200,measure
1784411814.991,default-org,174.405,200,measure
1784411815.166,default-org,192.398,200,measure
1784411815.358,default-org,152.569,200,measure
1784411815.511,default-org,53.608,200,measure
1784411815.564,default-org,53.878,200,measure
1784411815.618,default-org,53.116,200,measure
1784411815.671,default-org,59.92,200,measure
1784411815.731,default-org,59.34,200,measure
1784411815.791,default-org,59.143,200,measure
1784411815.85,default-org,55.505,200,measure
1784411815.905,default-org,58.568,200,measure
1784411815.964,default-org,62.083,200,measure
1784411816.026,default-org,164.387,200,measure
1784411816.19,default-org,152.026,200,measure
1784411816.342,default-org,170.484,200,measure
1784411816.513,default-org,77.007,200,measure
1784411816.59,default-org,61.789,200,measure
1784411816.652,default-org,52.858,200,measure
1784411816.705,default-org,56.29,200,measure
1784411816.761,default-org,54.315,200,measure
1784411816.815,default-org,56.966,200,measure
1784411816.872,default-org,59.583,200,measure
1784411816.932,default-org,55.074,200,measure
1784411816.987,default-org,207.866,200,measure
1784411817.195,default-org,191.092,200,measure
1784411817.386,default-org,156.664,200,measure
1784411817.543,default-org,134.835,200,measure
1784411817.678,default-org,59.479,200,measure
1784411817.737,default-org,62.777,200,measure
1784411817.8,default-org,52.985,200,measure
1784411817.853,default-org,61.967,200,measure
1784411817.915,default-org,58.888,200,measure
1784411817.974,default-org,56.077,200,measure
1784411818.03,default-org,394.786,200,measure
1784411818.425,default-org,138.253,200,measure
1784411818.563,default-org,58.018,200,measure
1784411818.621,default-org,69.285,200,measure
1784411818.69,default-org,54.527,200,measure
1784411818.745,default-org,56.504,200,measure
1784411818.801,default-org,53.804,200,measure
1784411818.855,default-org,56.313,200,measure
1784411818.912,default-org,55.676,200,measure
1784411818.967,default-org,54.948,200,measure
1784411819.022,default-org,148.996,200,measure
1784411819.171,default-org,149.729,200,measure
1784411819.321,default-org,156.382,200,measure
1784411819.477,default-org,182.793,200,measure
1784411819.66,default-org,337.308,200,measure
1784411819.997,default-org,253.763,200,measure
1784411820.251,default-org,162.96,200,measure
1784411820.414,default-org,138.604,200,measure
1784411820.553,default-org,55.174,200,measure
1784411820.608,default-org,53.487,200,measure
1784411820.662,default-org,52.339,200,measure
1784411820.714,default-org,54.003,200,measure
1784411820.768,default-org,54.681,200,measure
1784411820.823,default-org,57.883,200,measure
1784411820.881,default-org,54.882,200,measure
1784411820.935,default-org,51.812,200,measure
1784411820.987,default-org,163.863,200,measure
1784411821.151,default-org,225.005,200,measure
1784411821.376,default-org,97.892,200,measure
1784411821.474,default-org,96.541,200,measure
1784411821.571,default-org,91.219,200,measure
1784411821.662,default-org,129.424,200,measure
1784411821.791,default-org,86.223,200,measure
1784411821.878,default-org,136.166,200,measure
1784411822.014,default-org,271.054,200,measure
1784411822.285,default-org,215.326,200,measure
1784411822.5,default-org,111.257,200,measure
1784411822.611,default-org,56.494,200,measure
1784411822.668,default-org,56.642,200,measure
1784411822.725,default-org,55.584,200,measure
1784411822.78,default-org,63.185,200,measure
1784411822.843,default-org,94.422,200,measure
1784411822.938,default-org,55.838,200,measure
1784411822.994,default-org,380.566,200,measure
1784411823.374,default-org,180.778,200,measure
1784411823.555,default-org,170.422,200,measure
1784411823.726,default-org,71.164,200,measure
1784411823.797,default-org,54.475,200,measure
1784411823.851,default-org,60.222,200,measure
1784411823.912,default-org,53.031,200,measure
1784411823.965,default-org,54.979,200,measure
1784411824.02,default-org,162.095,200,measure
1784411824.182,default-org,163.627,200,measure
1784411824.345,default-org,153.073,200,measure
1784411824.498,default-org,113.382,200,measure
1784411824.612,default-org,56.159,200,measure
1784411824.668,default-org,55.138,200,measure
1784411824.723,default-org,57.868,200,measure
1784411824.781,default-org,55.9,200,measure
1784411824.837,default-org,62.164,200,measure
1784411824.899,default-org,60.85,200,measure
1784411824.96,default-org,56.236,200,measure
1784411825.016,default-org,167.687,200,measure
1784411825.184,default-org,157.674,200,measure
1784411825.342,default-org,202.56,200,measure
1784411825.544,default-org,55.546,200,measure
1784411825.6,default-org,50.698,200,measure
1784411825.651,default-org,62.045,200,measure
1784411825.713,default-org,50.965,200,measure
1784411825.764,default-org,56.227,200,measure
1784411825.82,default-org,52.757,200,measure
1784411825.873,default-org,61.484,200,measure
1784411825.934,default-org,51.916,200,measure
1784411825.986,default-org,181.488,200,measure
1784411826.168,default-org,185.222,200,measure
1784411826.353,default-org,196.293,200,measure
1784411826.549,default-org,53.808,200,measure
1784411826.603,default-org,79.105,200,measure
1784411826.682,default-org,48.976,200,measure
1784411826.731,default-org,55.102,200,measure
1784411826.786,default-org,68.392,200,measure
1784411826.855,default-org,55.357,200,measure
1784411826.91,default-org,51.097,200,measure
1784411826.961,default-org,56.427,200,measure
1784411827.018,default-org,149.18,200,measure
1784411827.167,default-org,168.601,200,measure
1784411827.335,default-org,156.431,200,measure
1784411827.492,default-org,118.253,200,measure
1784411827.61,default-org,52.219,200,measure
1784411827.662,default-org,60.872,200,measure
1784411827.723,default-org,66.797,200,measure
1784411827.79,default-org,57.926,200,measure
1784411827.848,default-org,51.591,200,measure
1784411827.9,default-org,56.165,200,measure
1784411827.956,default-org,56.289,200,measure
1784411828.012,default-org,155.105,200,measure
1784411828.167,default-org,155.285,200,measure
1784411828.322,default-org,160.689,200,measure
1784411828.483,default-org,53.204,200,measure
1784411828.536,default-org,57.476,200,measure
1784411828.594,default-org,56.796,200,measure
1784411828.651,default-org,57.837,200,measure
1784411828.709,default-org,53.395,200,measure
1784411828.762,default-org,58.018,200,measure
1784411828.82,default-org,53.456,200,measure
1784411828.873,default-org,59.18,200,measure
1784411828.933,default-org,51.554,200,measure
1784411828.984,default-org,159.767,200,measure
1784411829.144,default-org,162.077,200,measure
1784411829.306,default-org,155.703,200,measure
1784411829.462,default-org,75.476,200,measure
1784411829.537,default-org,62.245,200,measure
1784411829.6,default-org,50.917,200,measure
1784411829.651,default-org,60.612,200,measure
1784411829.711,default-org,63.512,200,measure
1784411829.775,default-org,56.657,200,measure
1784411829.831,default-org,51.121,200,measure
1784411829.883,default-org,54.873,200,measure
1784411829.937,default-org,56.18,200,measure
1784411829.994,default-org,174.637,200,measure
1784411830.168,default-org,150.937,200,measure
1784411830.319,default-org,153.385,200,measure
1784411830.473,default-org,93.398,200,measure
1784411830.566,default-org,53.341,200,measure
1784411830.619,default-org,61.216,200,measure
1784411830.681,default-org,77.987,200,measure
1784411830.759,default-org,53.067,200,measure
1784411830.812,default-org,54.397,200,measure
1784411830.866,default-org,53.74,200,measure
1784411830.92,default-org,54.867,200,measure
1784411830.975,default-org,131.244,200,measure
1784411831.106,default-org,184.585,200,measure
1784411831.291,default-org,309.627,200,measure
1784411831.6,default-org,177.116,200,measure
1784411831.777,default-org,52.512,200,measure
1784411831.83,default-org,54.637,200,measure
1784411831.885,default-org,54.607,200,measure
1784411831.939,default-org,52.236,200,measure
1784411831.992,default-org,150.084,200,measure
1784411832.142,default-org,165.217,200,measure
1784411832.307,default-org,159.712,200,measure
1784411832.467,default-org,105.71,200,measure
1784411832.572,default-org,54.165,200,measure
1784411832.626,default-org,52.788,200,measure
1784411832.679,default-org,60.067,200,measure
1784411832.739,default-org,60.243,200,measure
1784411832.8,default-org,52.48,200,measure
1784411832.852,default-org,57.244,200,measure
1784411832.909,default-org,49.294,200,measure
1784411832.959,default-org,53.354,200,measure
1784411833.012,default-org,141.913,200,measure
1784411833.154,default-org,163.344,200,measure
1784411833.317,default-org,183.526,200,measure
1784411833.501,default-org,101.573,200,measure
1784411833.603,default-org,59.488,200,measure
1784411833.662,default-org,56.179,200,measure
1784411833.718,default-org,50.255,200,measure
1784411833.768,default-org,52.896,200,measure
1784411833.821,default-org,48.143,200,measure
1784411833.87,default-org,54.848,200,measure
1784411833.924,default-org,49.607,200,measure
1784411833.974,default-org,74.47,200,measure
1784411834.049,default-org,151.066,200,measure
1784411834.2,default-org,147.584,200,measure
1784411834.347,default-org,149.54,200,measure
1784411834.497,default-org,101.071,200,measure
1784411834.598,default-org,58.666,200,measure
1784411834.657,default-org,93.447,200,measure
1784411834.75,default-org,57.136,200,measure
1784411834.807,default-org,60.145,200,measure
1784411834.867,default-org,53.545,200,measure
1784411834.921,default-org,60.929,200,measure
1784411834.982,default-org,158.626,200,measure
1784411835.141,default-org,164.237,200,measure
1784411835.305,default-org,193.783,200,measure
1784411835.499,default-org,84.869,200,measure
1784411835.583,default-org,51.902,200,measure
1784411835.635,default-org,57.083,200,measure
1784411835.692,default-org,68.124,200,measure
1784411835.761,default-org,62.262,200,measure
1784411835.823,default-org,51.499,200,measure
1784411835.874,default-org,67.185,200,measure
1784411835.942,default-org,51.881,200,measure
1784411835.994,default-org,148.572,200,measure
1784411836.142,default-org,50.572,200,measure
1784411836.193,default-org,75.756,200,measure
1784411836.268,default-org,51.439,200,measure
1784411836.32,default-org,121.981,200,measure
1784411836.442,default-org,70.993,200,measure
1784411836.513,default-org,61.361,200,measure
1784411836.574,default-org,58.098,200,measure
1784411836.632,default-org,55.486,200,measure
1784411836.688,default-org,51.235,200,measure
1784411836.739,default-org,54.072,200,measure
1784411836.793,default-org,56.86,200,measure
1784411836.85,default-org,76.284,200,measure
1784411836.926,default-org,52.499,200,measure
1784411836.979,default-org,51.969,200,measure
1784411837.031,default-org,52.784,200,measure
1784411837.084,default-org,52.288,200,measure
1784411837.136,default-org,51.714,200,measure
1784411837.188,default-org,55.546,200,measure
1784411837.243,default-org,62.145,200,measure
1784411837.306,default-org,57.341,200,measure
1784411837.363,default-org,55.542,200,measure
1784411837.418,default-org,56.15,200,measure
1784411837.475,default-org,56.319,200,measure
1784411837.531,default-org,64.485,200,measure
1784411837.595,default-org,62.548,200,measure
1784411837.658,default-org,55.682,200,measure
1784411837.714,default-org,51.302,200,measure
1784411837.765,default-org,60.163,200,measure
1784411837.825,default-org,52.309,200,measure
1784411837.878,default-org,58.222,200,measure
1784411837.936,default-org,51.636,200,measure
1784411837.987,default-org,56.688,200,measure
1784411838.044,default-org,50.651,200,measure
1784411838.095,default-org,59.758,200,measure
1784411838.155,default-org,63.646,200,measure
1784411838.218,default-org,64.48,200,measure
1784411838.283,default-org,54.393,200,measure
1784411838.337,default-org,83.855,200,measure
1784411838.421,default-org,52.383,200,measure
1784411838.473,default-org,71.014,200,measure
1784411838.545,default-org,55.649,200,measure
1784411838.6,default-org,57.687,200,measure
1784411838.658,default-org,50.235,200,measure
1784411838.708,default-org,54.16,200,measure
1784411838.762,default-org,52.356,200,measure
1784411838.815,default-org,53.528,200,measure
1784411838.868,default-org,55.126,200,measure
1784411838.923,default-org,53.131,200,measure
1784411838.977,default-org,53.106,200,measure
1784411839.03,default-org,58.162,200,measure
1784411839.088,default-org,57.222,200,measure
1784411839.145,default-org,84.172,200,measure
1784411839.229,default-org,50.693,200,measure
1784411839.28,default-org,52.229,200,measure
1784411839.332,default-org,51.807,200,measure
1784411839.384,default-org,54.176,200,measure
1784411839.438,default-org,91.114,200,measure
1784411839.529,default-org,59.558,200,measure
1784411839.589,default-org,50.725,200,measure
1784411839.64,default-org,71.602,200,measure
1784411839.711,default-org,77.386,200,measure
1784411839.789,default-org,64.607,200,measure
1784411839.853,default-org,51.154,200,measure
1784411839.905,default-org,59.659,200,measure
1784411839.964,default-org,67.67,200,measure
1784411840.032,default-org,56.584,200,measure
1784411840.089,default-org,52.543,200,measure
1784411840.141,default-org,59.696,200,measure
1784411840.201,default-org,50.054,200,measure
1784411840.251,default-org,57.998,200,measure
1784411840.309,default-org,54.616,200,measure
1784411840.364,default-org,52.953,200,measure
1784411840.416,default-org,51.67,200,measure
1784411840.468,default-org,53.934,200,measure
1784411840.522,default-org,51.971,200,measure
1784411840.574,default-org,56.009,200,measure
1784411840.63,default-org,50.632,200,measure
1784411840.681,default-org,58.876,200,measure
1784411840.74,default-org,49.801,200,measure
1784411840.789,default-org,53.246,200,measure
1784411840.843,default-org,51.181,200,measure
1784411840.894,default-org,52.176,200,measure
1784411840.946,default-org,53.036,200,measure
1784411840.999,default-org,53.556,200,measure
1784411841.053,default-org,53.317,200,measure
1784411841.106,default-org,54.001,200,measure
1784411841.16,default-org,52.453,200,measure
1784411841.213,default-org,51.724,200,measure
1784411841.264,default-org,51.523,200,measure
1784411841.316,default-org,71.907,200,measure
1784411841.388,default-org,50.135,200,measure
1784411841.438,default-org,290.22,200,measure
1784411841.728,default-org,51.084,200,measure
1784411841.779,default-org,54.583,200,measure
1784411841.834,default-org,53.058,200,measure
1784411841.887,default-org,55.661,200,measure
1784411841.943,default-org,58.317,200,measure
1784411842.001,default-org,51.164,200,measure
1784411842.052,default-org,57.034,200,measure
1784411842.109,default-org,58.333,200,measure
1784411842.168,default-org,51.151,200,measure
1784411842.219,default-org,56.035,200,measure
1784411842.275,default-org,52.536,200,measure
1784411842.327,default-org,63.749,200,measure
1784411842.391,default-org,49.509,200,measure
1784411842.441,default-org,54.824,200,measure
1784411842.496,default-org,53.771,200,measure
1784411842.549,default-org,59.705,200,measure
1784411842.609,default-org,53.941,200,measure
1784411842.663,default-org,56.02,200,measure
1784411842.719,default-org,53.065,200,measure
1784411842.772,default-org,59.673,200,measure
1784411842.832,default-org,51.313,200,measure
1784411842.883,default-org,52.71,200,measure
1784411842.936,default-org,50.922,200,measure
1784411842.987,default-org,50.684,200,measure
1784411843.038,default-org,52.128,200,measure
1784411843.09,default-org,52.812,200,measure
1784411843.142,default-org,53.457,200,measure
1784411843.196,default-org,54.439,200,measure
1784411843.25,default-org,51.666,200,measure
1784411843.302,default-org,54.369,200,measure
1784411843.357,default-org,53.584,200,measure
1784411843.41,default-org,54.746,200,measure
1784411843.465,default-org,50.432,200,measure
1784411843.515,default-org,53.084,200,measure
1784411843.568,default-org,69.599,200,measure
1784411843.638,default-org,53.477,200,measure
1784411843.692,default-org,60.965,200,measure
1784411843.753,default-org,60.441,200,measure
1784411843.813,default-org,53.876,200,measure
1784411843.867,default-org,75.214,200,measure
1784411843.942,default-org,50.558,200,measure
1784411843.993,default-org,55.42,200,measure
1784411844.048,default-org,66.735,200,measure
1784411844.115,default-org,53.125,200,measure
1784411844.168,default-org,52.512,200,measure
1784411844.221,default-org,54.915,200,measure
1784411844.275,default-org,55.797,200,measure
1784411844.331,default-org,57.117,200,measure
1784411844.388,default-org,52.471,200,measure
1784411844.441,default-org,58.375,200,measure
1784411844.499,default-org,50.02,200,measure
1784411844.549,default-org,57.702,200,measure
1784411844.607,default-org,56.24,200,measure
1784411844.663,default-org,85.352,200,measure
1784411844.749,default-org,53.276,200,measure
1784411844.802,default-org,70.68,200,measure
1784411844.873,default-org,54.046,200,measure
1784411844.927,default-org,57.82,200,measure
1784411844.985,default-org,56.398,200,measure
1784411845.041,default-org,51.69,200,measure
1784411845.093,default-org,53.641,200,measure
1784411845.146,default-org,62.254,200,measure
1784411845.209,default-org,53.47,200,measure
1784411845.262,default-org,323.232,200,measure
1784411845.585,default-org,78.383,200,measure
1784411845.664,default-org,55.707,200,measure
1784411845.72,default-org,63.421,200,measure
1784411845.783,default-org,62.997,200,measure
1784411845.846,default-org,60.095,200,measure
1784411845.906,default-org,71.467,200,measure
1784411845.978,default-org,60.625,200,measure
1784411846.038,default-org,53.643,200,measure
1784411846.092,default-org,50.367,200,measure
1784411846.142,default-org,51.656,200,measure
1784411846.194,default-org,61.261,200,measure
1784411846.255,default-org,54.124,200,measure
1784411846.309,default-org,60.233,200,measure
1784411846.37,default-org,61.829,200,measure
1784411846.431,default-org,76.404,200,measure
1784411846.508,default-org,59.507,200,measure
1784411846.567,default-org,57.396,200,measure
1784411846.625,default-org,58.29,200,measure
1784411846.683,default-org,62.697,200,measure
1784411846.746,default-org,53.718,200,measure
1784411846.8,default-org,50.655,200,measure
1784411846.85,default-org,54.02,200,measure
1784411846.904,default-org,50.308,200,measure
1784411846.955,default-org,52.389,200,measure
1784411847.007,default-org,55.797,200,measure
1784411847.063,default-org,56.217,200,measure
1784411847.119,default-org,51.998,200,measure
1784411847.171,default-org,59.035,200,measure
1784411847.23,default-org,52.07,200,measure
1784411847.282,default-org,54.342,200,measure
1784411847.337,default-org,50.233,200,measure
1784411847.387,default-org,56.746,200,measure
1784411847.444,default-org,53.734,200,measure
1784411847.497,default-org,74.116,200,measure
1784411847.572,default-org,50.878,200,measure
1784411847.622,default-org,55.143,200,measure
1784411847.678,default-org,59.211,200,measure
1784411847.737,default-org,63.39,200,measure
1784411847.8,default-org,68.274,200,measure
1784411847.869,default-org,54.685,200,measure
1784411847.923,default-org,86.899,200,measure
1784411848.01,default-org,62.818,200,measure
1784411848.073,default-org,219.423,200,measure
1784411848.292,default-org,56.487,200,measure
1784411848.349,default-org,52.052,200,measure
1784411848.401,default-org,57.972,200,measure
1784411848.459,default-org,53.518,200,measure
1784411848.513,default-org,59.043,200,measure
1784411848.572,default-org,58.398,200,measure
1784411848.63,default-org,53.477,200,measure
1784411848.684,default-org,51.749,200,measure
1784411848.735,default-org,55.681,200,measure
1784411848.791,default-org,53.751,200,measure
1784411848.845,default-org,56.588,200,measure
1784411848.901,default-org,52.271,200,measure
1784411848.954,default-org,55.807,200,measure
1784411849.009,default-org,59.42,200,measure
1784411849.069,default-org,61.239,200,measure
1784411849.13,default-org,84.715,200,measure
1784411849.215,default-org,58.021,200,measure
1784411849.273,default-org,54.56,200,measure
1784411849.328,default-org,56.054,200,measure
1784411849.384,default-org,49.66,200,measure
1784411849.433,default-org,54.31,200,measure
1784411849.488,default-org,48.515,200,measure
1784411849.536,default-org,58.79,200,measure
1784411849.595,default-org,55.01,200,measure
1784411849.65,default-org,56.186,200,measure
1784411849.706,default-org,86.407,200,measure
1784411849.793,default-org,53.583,200,measure
1784411849.846,default-org,50.997,200,measure
1784411849.897,default-org,58.274,200,measure
1784411849.956,default-org,58.859,200,measure
1784411850.014,default-org,69.802,200,measure
1784411850.084,default-org,52.435,200,measure
1784411850.137,default-org,53.498,200,measure
1784411850.19,default-org,51.869,200,measure
1784411850.242,default-org,56.249,200,measure
1784411850.298,default-org,59.811,200,measure
1784411850.358,default-org,55.26,200,measure
1784411850.413,default-org,57.325,200,measure
1784411850.471,default-org,53.72,200,measure
1784411850.525,default-org,59.556,200,measure
1784411850.584,default-org,50.982,200,measure
1784411850.635,default-org,50.761,200,measure
1784411850.686,default-org,59.656,200,measure
1784411850.746,default-org,52.888,200,measure
1784411850.798,default-org,52.786,200,measure
1784411850.851,default-org,55.147,200,measure
1784411850.906,default-org,52.597,200,measure
1784411850.959,default-org,57.443,200,measure
1784411851.017,default-org,279.252,200,measure
1784411851.296,default-org,56.088,200,measure
1784411851.352,default-org,54.527,200,measure
1784411851.406,default-org,49.497,200,measure
1784411851.456,default-org,61.368,200,measure
1784411851.517,default-org,59.662,200,measure
1784411851.577,default-org,82.805,200,measure
1784411851.66,default-org,53.854,200,measure
1784411851.714,default-org,116.815,200,measure
1784411851.831,default-org,62.37,200,measure
1784411851.893,default-org,64.386,200,measure
1784411851.957,default-org,51.038,200,measure
1784411852.008,default-org,52.346,200,measure
1784411852.061,default-org,57.735,200,measure
1784411852.119,default-org,54.327,200,measure
1784411852.173,default-org,54.652,200,measure
1784411852.228,default-org,59.159,200,measure
1784411852.287,default-org,53.948,200,measure
1784411852.341,default-org,55.248,200,measure
1784411852.396,default-org,49.684,200,measure
1784411852.446,default-org,56.309,200,measure
1784411852.502,default-org,57.413,200,measure
1784411852.559,default-org,57.068,200,measure
1784411852.617,default-org,51.852,200,measure
1784411852.668,default-org,55.703,200,measure
1784411852.724,default-org,52.525,200,measure
1784411852.777,default-org,53.496,200,measure
1784411852.83,default-org,51.136,200,measure
1784411852.881,default-org,51.46,200,measure
1784411852.933,default-org,65.028,200,measure
1784411852.998,default-org,52.161,200,measure
1784411853.05,default-org,52.634,200,measure
1784411853.103,default-org,56.05,200,measure
1784411853.159,default-org,58.677,200,measure
1784411853.217,default-org,56.0,200,measure
1784411853.273,default-org,54.923,200,measure
1784411853.328,default-org,51.729,200,measure
1784411853.38,default-org,52.658,200,measure
1784411853.433,default-org,56.519,200,measure
1784411853.489,default-org,57.37,200,measure
1784411853.547,default-org,62.183,200,measure
